seconds,hours,Ch1,Ch2,Ch3,Ch4,Temp
2197.696,0.610471111,241.625,215.64,215.145,200.312,25.482
2202.698,0.611860556,241.831,215.753,215.231,200.206,25.485
2207.698,0.613249444,241.642,215.699,215.216,200.119,25.484
2212.699,0.614638611,241.537,215.517,215.225,199.966,25.485
2217.7,0.616027778,241.774,215.618,215.13,199.879,25.485
2222.699,0.617416389,241.669,215.546,215.219,199.624,25.484
2227.7,0.618805556,241.999,215.618,215.145,199.574,25.485
2232.701,0.620194722,241.688,215.549,215.242,199.602,25.486
2237.701,0.621583611,241.501,215.773,215.185,199.555,25.483
2242.703,0.622973056,241.698,215.592,215.015,199.445,25.485
2247.704,0.624362222,241.692,215.658,215.19,199.408,25.483
